"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","POP","WOMEN","MLN_PER","A","2015",2855.813,
"DNK","POP","WOMEN","MLN_PER","A","2016",2876.426,
"DNK","POP","WOMEN","MLN_PER","A","2017",2893.742,
"DNK","POP","WOMEN","MLN_PER","A","2018",2908.337,
"DNK","POP","WOMEN","MLN_PER","A","2019",2920.505,
"DNK","POP","WOMEN","MLN_PER","A","2020",2927.681,
"FIN","POP","TOT","AGRWTH","A","1951",0.956920373708312,
"FIN","POP","TOT","AGRWTH","A","1952",1.06768424298489,
"FIN","POP","TOT","AGRWTH","A","1953",1.19648666805526,
"FIN","POP","TOT","AGRWTH","A","1954",1.1470936252391,
"FIN","POP","TOT","AGRWTH","A","1955",1.14595496764791,
"FIN","POP","TOT","AGRWTH","A","1956",1.10562728917294,
"FIN","POP","TOT","AGRWTH","A","1957",0.988134861292341,
"FIN","POP","TOT","AGRWTH","A","1958",0.826570324041654,
"FIN","POP","TOT","AGRWTH","A","1959",0.801123366392546,
"FIN","POP","TOT","AGRWTH","A","1960",0.795348011686858,
"FIN","POP","TOT","AGRWTH","A","1961",0.70827538082726,
"FIN","POP","TOT","AGRWTH","A","1962",0.68224506260582,
"FIN","POP","TOT","AGRWTH","A","1963",0.709460347033314,
"FIN","POP","TOT","AGRWTH","A","1964",0.557954611526478,
"FIN","POP","TOT","AGRWTH","A","1965",0.333886990235339,
"FIN","POP","TOT","AGRWTH","A","1966",0.375482171170437,
"FIN","POP","TOT","AGRWTH","A","1967",0.543019357903349,
"FIN","POP","TOT","AGRWTH","A","1968",0.45004682197856,
"FIN","POP","TOT","AGRWTH","A","1969",-0.0580572103445585,
"FIN","POP","TOT","AGRWTH","A","1970",-0.378066886760522,
"FIN","POP","TOT","AGRWTH","A","1971",0.12634858663258,
"FIN","POP","TOT","AGRWTH","A","1972",0.596948390806492,
"FIN","POP","TOT","AGRWTH","A","1973",0.569503428702473,
"FIN","POP","TOT","AGRWTH","A","1974",0.52498039574555,
"FIN","POP","TOT","AGRWTH","A","1975",0.444828192705585,
"FIN","POP","TOT","AGRWTH","A","1976",0.301924676956514,
"FIN","POP","TOT","AGRWTH","A","1977",0.280066403352756,
"FIN","POP","TOT","AGRWTH","A","1978",0.287556183924539,
"FIN","POP","TOT","AGRWTH","A","1979",0.255948046165756,
"FIN","POP","TOT","AGRWTH","A","1980",0.311583689267573,
"FIN","POP","TOT","AGRWTH","A","1981",0.427342648461556,
"FIN","POP","TOT","AGRWTH","A","1982",0.561858614714033,
"FIN","POP","TOT","AGRWTH","A","1983",0.597791847449238,
"FIN","POP","TOT","AGRWTH","A","1984",0.535855575183915,
"FIN","POP","TOT","AGRWTH","A","1985",0.417796200832233,
"FIN","POP","TOT","AGRWTH","A","1986",0.325323191496393,
"FIN","POP","TOT","AGRWTH","A","1987",0.284110895356994,
"FIN","POP","TOT","AGRWTH","A","1988",0.291233612787029,
"FIN","POP","TOT","AGRWTH","A","1989",0.361529303523895,
"FIN","POP","TOT","AGRWTH","A","1990",0.444426986707276,
"FIN","POP","TOT","AGRWTH","A","1991",0.547565764946606,
"FIN","POP","TOT","AGRWTH","A","1992",0.563511807659636,
"FIN","POP","TOT","AGRWTH","A","1993",0.485165579463664,
"FIN","POP","TOT","AGRWTH","A","1994",0.431702501079651,
"FIN","POP","TOT","AGRWTH","A","1995",0.382503158210837,
"FIN","POP","TOT","AGRWTH","A","1996",0.328635473640541,
"FIN","POP","TOT","AGRWTH","A","1997",0.297897990720398,
"FIN","POP","TOT","AGRWTH","A","1998",0.265767079474668,
"FIN","POP","TOT","AGRWTH","A","1999",0.232288780884599,
"FIN","POP","TOT","AGRWTH","A","2000",0.207783609235946,
"FIN","POP","TOT","AGRWTH","A","2001",0.228004968120454,
"FIN","POP","TOT","AGRWTH","A","2002",0.24273299659503,
"FIN","POP","TOT","AGRWTH","A","2003",0.238664861233266,
"FIN","POP","TOT","AGRWTH","A","2004",0.290868423425238,
"FIN","POP","TOT","AGRWTH","A","2005",0.342892249357472,
"FIN","POP","TOT","AGRWTH","A","2006",0.384399839881054,
"FIN","POP","TOT","AGRWTH","A","2007",0.42635522018827,
"FIN","POP","TOT","AGRWTH","A","2008",0.4666347370696,
"FIN","POP","TOT","AGRWTH","A","2009",0.479335445980143,
"FIN","POP","TOT","AGRWTH","A","2010",0.458411869035134,
"FIN","POP","TOT","AGRWTH","A","2011",0.464840851998782,
"FIN","POP","TOT","AGRWTH","A","2012",0.476869022202294,
"FIN","POP","TOT","AGRWTH","A","2013",0.46191637296644,
"FIN","POP","TOT","AGRWTH","A","2014",0.414269232713885,
"FIN","POP","TOT","AGRWTH","A","2015",0.329963872608787,
"FIN","POP","TOT","AGRWTH","A","2016",0.287780261365577,
"FIN","POP","TOT","AGRWTH","A","2017",0.234964552416366,
"FIN","POP","TOT","AGRWTH","A","2018",0.132819942017451,
"FIN","POP","TOT","AGRWTH","A","2019",0.11023429319965,
"FIN","POP","TOT","AGRWTH","A","2020",0.143798768655128,
"FIN","POP","MEN","MLN_PER","A","1950",1.915448,
"FIN","POP","MEN","MLN_PER","A","1951",1.934619,
"FIN","POP","MEN","MLN_PER","A","1952",1.956286,
"FIN","POP","MEN","MLN_PER","A","1953",1.981604,
"FIN","POP","MEN","MLN_PER","A","1954",2.006205,
"FIN","POP","MEN","MLN_PER","A","1955",2.031039,
"FIN","POP","MEN","MLN_PER","A","1956",2.055392,
"FIN","POP","MEN","MLN_PER","A","1957",2.077514,
"FIN","POP","MEN","MLN_PER","A","1958",2.09642,
"FIN","POP","MEN","MLN_PER","A","1959",2.114936,
"FIN","POP","MEN","MLN_PER","A","1960",2.133463,
"FIN","POP","MEN","MLN_PER","A","1961",2.150069,
"FIN","POP","MEN","MLN_PER","A","1962",2.165999,
"FIN","POP","MEN","MLN_PER","A","1963",2.182437,
"FIN","POP","MEN","MLN_PER","A","1964",2.195547,
"FIN","POP","MEN","MLN_PER","A","1965",2.203795,
"FIN","POP","MEN","MLN_PER","A","1966",2.212925,
"FIN","POP","MEN","MLN_PER","A","1967",2.225595,
"FIN","POP","MEN","MLN_PER","A","1968",2.236136,
"FIN","POP","MEN","MLN_PER","A","1969",2.234949,
"FIN","POP","MEN","MLN_PER","A","1970",2.225099,
"FIN","POP","MEN","MLN_PER","A","1971",2.227012,
"FIN","POP","MEN","MLN_PER","A","1972",2.241544,
"FIN","POP","MEN","MLN_PER","A","1973",2.255596,
"FIN","POP","MEN","MLN_PER","A","1974",2.26798,
"FIN","POP","MEN","MLN_PER","A","1975",2.277966,
"FIN","POP","MEN","MLN_PER","A","1976",2.284254,
"FIN","POP","MEN","MLN_PER","A","1977",2.291029,
"FIN","POP","MEN","MLN_PER","A","1978",2.298229,
"FIN","POP","MEN","MLN_PER","A","1979",2.303789,
"FIN","POP","MEN","MLN_PER","A","1980",2.310814,
"FIN","POP","MEN","MLN_PER","A","1981",2.321158,
"FIN","POP","MEN","MLN_PER","A","1982",2.335174,
"FIN","POP","MEN","MLN_PER","A","1983",2.350019,
"FIN","POP","MEN","MLN_PER","A","1984",2.3632,
"FIN","POP","MEN","MLN_PER","A","1985",2.373502,
"FIN","POP","MEN","MLN_PER","A","1986",2.381819,
"FIN","POP","MEN","MLN_PER","A","1987",2.389368,
"FIN","POP","MEN","MLN_PER","A","1988",2.397124,
"FIN","POP","MEN","MLN_PER","A","1989",2.407066,
"FIN","POP","MEN","MLN_PER","A","1990",2.41948,
"FIN","POP","MEN","MLN_PER","A","1991",2.434621,
"FIN","POP","MEN","MLN_PER","A","1992",2.450166,
"FIN","POP","MEN","MLN_PER","A","1993",2.463741,
"FIN","POP","MEN","MLN_PER","A","1994",2.475919,
"FIN","POP","MEN","MLN_PER","A","1995",2.486673,
"FIN","POP","MEN","MLN_PER","A","1996",2.496151,
"FIN","POP","MEN","MLN_PER","A","1997",2.504849,
"FIN","POP","MEN","MLN_PER","A","1998",2.512587,
"FIN","POP","MEN","MLN_PER","A","1999",2.519549,
"FIN","POP","MEN","MLN_PER","A","2000",2.526181,
"FIN","POP","MEN","MLN_PER","A","2001",2.533468,
"FIN","POP","MEN","MLN_PER","A","2002",2.541257,
"FIN","POP","MEN","MLN_PER","A","2003",2.548904,
"FIN","POP","MEN","MLN_PER","A","2004",2.557488,
"FIN","POP","MEN","MLN_PER","A","2005",2.567214,
"FIN","POP","MEN","MLN_PER","A","2006",2.578043,
"FIN","POP","MEN","MLN_PER","A","2007",2.590268,
"FIN","POP","MEN","MLN_PER","A","2008",2.604221,
"FIN","POP","MEN","MLN_PER","A","2009",2.618355,
"FIN","POP","MEN","MLN_PER","A","2010",2.631737,
"FIN","POP","MEN","MLN_PER","A","2011",2.645473,
"FIN","POP","MEN","MLN_PER","A","2012",2.659576,
"FIN","POP","MEN","MLN_PER","A","2013",2.673497,
"FIN","POP","MEN","MLN_PER","A","2014",2.68611,
"FIN","POP","MEN","MLN_PER","A","2015",2.696676,
"FIN","POP","MEN","MLN_PER","A","2016",2.706905,
"FIN","POP","MEN","MLN_PER","A","2017",2.715727,
"FIN","POP","MEN","MLN_PER","A","2018",2.721212,
"FIN","POP","MEN","MLN_PER","A","2019",2.725775,
"FIN","POP","MEN","MLN_PER","A","2020",2.731037,
"FIN","POP","TOT","MLN_PER","A","1950",4.008902,
"FIN","POP","TOT","MLN_PER","A","1951",4.047264,
"FIN","POP","TOT","MLN_PER","A","1952",4.090476,
"FIN","POP","TOT","MLN_PER","A","1953",4.139418,
"FIN","POP","TOT","MLN_PER","A","1954",4.186901,
"FIN","POP","TOT","MLN_PER","A","1955",4.234881,
"FIN","POP","TOT","MLN_PER","A","1956",4.281703,
"FIN","POP","TOT","MLN_PER","A","1957",4.324012,
"FIN","POP","TOT","MLN_PER","A","1958",4.359753,
"FIN","POP","TOT","MLN_PER","A","1959",4.39468,
"FIN","POP","TOT","MLN_PER","A","1960",4.429633,
"FIN","POP","TOT","MLN_PER","A","1961",4.461007,
"FIN","POP","TOT","MLN_PER","A","1962",4.491442,
"FIN","POP","TOT","MLN_PER","A","1963",4.523307,
"FIN","POP","TOT","MLN_PER","A","1964",4.548545,
"FIN","POP","TOT","MLN_PER","A","1965",4.563732,
"FIN","POP","TOT","MLN_PER","A","1966",4.580868,
"FIN","POP","TOT","MLN_PER","A","1967",4.605743,
"FIN","POP","TOT","MLN_PER","A","1968",4.626471,
"FIN","POP","TOT","MLN_PER","A","1969",4.623785,
"FIN","POP","TOT","MLN_PER","A","1970",4.606304,
"FIN","POP","TOT","MLN_PER","A","1971",4.612124,
"FIN","POP","TOT","MLN_PER","A","1972",4.639656,
"FIN","POP","TOT","MLN_PER","A","1973",4.666079,
"FIN","POP","TOT","MLN_PER","A","1974",4.690575,
"FIN","POP","TOT","MLN_PER","A","1975",4.71144,
"FIN","POP","TOT","MLN_PER","A","1976",4.725665,
"FIN","POP","TOT","MLN_PER","A","1977",4.7389,
"FIN","POP","TOT","MLN_PER","A","1978",4.752527,
"FIN","POP","TOT","MLN_PER","A","1979",4.764691,
"FIN","POP","TOT","MLN_PER","A","1980",4.779537,
"FIN","POP","TOT","MLN_PER","A","1981",4.799962,
"FIN","POP","TOT","MLN_PER","A","1982",4.826931,
"FIN","POP","TOT","MLN_PER","A","1983",4.855786,
"FIN","POP","TOT","MLN_PER","A","1984",4.881806,
"FIN","POP","TOT","MLN_PER","A","1985",4.902202,
"FIN","POP","TOT","MLN_PER","A","1986",4.91815,
"FIN","POP","TOT","MLN_PER","A","1987",4.932123,
"FIN","POP","TOT","MLN_PER","A","1988",4.946487,
"FIN","POP","TOT","MLN_PER","A","1989",4.96437,
"FIN","POP","TOT","MLN_PER","A","1990",4.986433,
"FIN","POP","TOT","MLN_PER","A","1991",5.013737,
"FIN","POP","TOT","MLN_PER","A","1992",5.04199,
"FIN","POP","TOT","MLN_PER","A","1993",5.066452,
"FIN","POP","TOT","MLN_PER","A","1994",5.088324,
"FIN","POP","TOT","MLN_PER","A","1995",5.107787,
"FIN","POP","TOT","MLN_PER","A","1996",5.124573,
"FIN","POP","TOT","MLN_PER","A","1997",5.139839,
"FIN","POP","TOT","MLN_PER","A","1998",5.153499,
"FIN","POP","TOT","MLN_PER","A","1999",5.16547,
"FIN","POP","TOT","MLN_PER","A","2000",5.176203,
"FIN","POP","TOT","MLN_PER","A","2001",5.188005,
"FIN","POP","TOT","MLN_PER","A","2002",5.200598,
"FIN","POP","TOT","MLN_PER","A","2003",5.21301,
"FIN","POP","TOT","MLN_PER","A","2004",5.228173,
"FIN","POP","TOT","MLN_PER","A","2005",5.2461,
"FIN","POP","TOT","MLN_PER","A","2006",5.266266,
"FIN","POP","TOT","MLN_PER","A","2007",5.288719,
"FIN","POP","TOT","MLN_PER","A","2008",5.313398,
"FIN","POP","TOT","MLN_PER","A","2009",5.338867,
"FIN","POP","TOT","MLN_PER","A","2010",5.363341,
"FIN","POP","TOT","MLN_PER","A","2011",5.388272,
"FIN","POP","TOT","MLN_PER","A","2012",5.413967,
"FIN","POP","TOT","MLN_PER","A","2013",5.438975,
"FIN","POP","TOT","MLN_PER","A","2014",5.461507,
"FIN","POP","TOT","MLN_PER","A","2015",5.479528,
"FIN","POP","TOT","MLN_PER","A","2016",5.495297,
"FIN","POP","TOT","MLN_PER","A","2017",5.508209,
"FIN","POP","TOT","MLN_PER","A","2018",5.515525,
"FIN","POP","TOT","MLN_PER","A","2019",5.521605,
"FIN","POP","TOT","MLN_PER","A","2020",5.529545,
"FIN","POP","WOMEN","MLN_PER","A","1950",2093.454,
"FIN","POP","WOMEN","MLN_PER","A","1951",2112.645,
"FIN","POP","WOMEN","MLN_PER","A","1952",2134.19,
"FIN","POP","WOMEN","MLN_PER","A","1953",2157.814,
"FIN","POP","WOMEN","MLN_PER","A","1954",2180.696,
"FIN","POP","WOMEN","MLN_PER","A","1955",2203.842,
"FIN","POP","WOMEN","MLN_PER","A","1956",2226.311,
"FIN","POP","WOMEN","MLN_PER","A","1957",2246.498,
"FIN","POP","WOMEN","MLN_PER","A","1958",2263.333,
"FIN","POP","WOMEN","MLN_PER","A","1959",2279.744,
"FIN","POP","WOMEN","MLN_PER","A","1960",2296.17,
"FIN","POP","WOMEN","MLN_PER","A","1961",2310.938,
"FIN","POP","WOMEN","MLN_PER","A","1962",2325.443,
"FIN","POP","WOMEN","MLN_PER","A","1963",2340.87,
"FIN","POP","WOMEN","MLN_PER","A","1964",2352.998,
"FIN","POP","WOMEN","MLN_PER","A","1965",2359.937,
"FIN","POP","WOMEN","MLN_PER","A","1966",2367.943,
"FIN","POP","WOMEN","MLN_PER","A","1967",2380.148,
"FIN","POP","WOMEN","MLN_PER","A","1968",2390.335,
"FIN","POP","WOMEN","MLN_PER","A","1969",2388.836,
"FIN","POP","WOMEN","MLN_PER","A","1970",2381.205,
"FIN","POP","WOMEN","MLN_PER","A","1971",2385.112,
"FIN","POP","WOMEN","MLN_PER","A","1972",2398.112,
"FIN","POP","WOMEN","MLN_PER","A","1973",2410.483,
"FIN","POP","WOMEN","MLN_PER","A","1974",2422.595,
"FIN","POP","WOMEN","MLN_PER","A","1975",2433.474,
"FIN","POP","WOMEN","MLN_PER","A","1976",2441.411,
"FIN","POP","WOMEN","MLN_PER","A","1977",2447.871,
"FIN","POP","WOMEN","MLN_PER","A","1978",2454.298,
"FIN","POP","WOMEN","MLN_PER","A","1979",2460.902,
"FIN","POP","WOMEN","MLN_PER","A","1980",2468.723,
"FIN","POP","WOMEN","MLN_PER","A","1981",2478.804,
"FIN","POP","WOMEN","MLN_PER","A","1982",2491.757,
"FIN","POP","WOMEN","MLN_PER","A","1983",2505.767,
"FIN","POP","WOMEN","MLN_PER","A","1984",2518.606,
"FIN","POP","WOMEN","MLN_PER","A","1985",2528.7,
"FIN","POP","WOMEN","MLN_PER","A","1986",2536.331,
"FIN","POP","WOMEN","MLN_PER","A","1987",2542.755,
"FIN","POP","WOMEN","MLN_PER","A","1988",2549.363,
"FIN","POP","WOMEN","MLN_PER","A","1989",2557.304,
"FIN","POP","WOMEN","MLN_PER","A","1990",2566.953,
"FIN","POP","WOMEN","MLN_PER","A","1991",2579.116,
"FIN","POP","WOMEN","MLN_PER","A","1992",2591.824,
"FIN","POP","WOMEN","MLN_PER","A","1993",2602.711,
"FIN","POP","WOMEN","MLN_PER","A","1994",2612.405,
"FIN","POP","WOMEN","MLN_PER","A","1995",2621.114,
"FIN","POP","WOMEN","MLN_PER","A","1996",2628.422,
"FIN","POP","WOMEN","MLN_PER","A","1997",2634.99,
"FIN","POP","WOMEN","MLN_PER","A","1998",2640.912,
"FIN","POP","WOMEN","MLN_PER","A","1999",2645.921,
"FIN","POP","WOMEN","MLN_PER","A","2000",2650.022,
"FIN","POP","WOMEN","MLN_PER","A","2001",2654.537,
"FIN","POP","WOMEN","MLN_PER","A","2002",2659.341,
"FIN","POP","WOMEN","MLN_PER","A","2003",2664.106,
"FIN","POP","WOMEN","MLN_PER","A","2004",2670.685,
"FIN","POP","WOMEN","MLN_PER","A","2005",2678.886,
"FIN","POP","WOMEN","MLN_PER","A","2006",2688.223,
"FIN","POP","WOMEN","MLN_PER","A","2007",2698.451,
"FIN","POP","WOMEN","MLN_PER","A","2008",2709.177,
"FIN","POP","WOMEN","MLN_PER","A","2009",2720.512,
"FIN","POP","WOMEN","MLN_PER","A","2010",2731.604,
"FIN","POP","WOMEN","MLN_PER","A","2011",2742.799,
"FIN","POP","WOMEN","MLN_PER","A","2012",2754.391,
"FIN","POP","WOMEN","MLN_PER","A","2013",2765.478,
"FIN","POP","WOMEN","MLN_PER","A","2014",2775.397,
"FIN","POP","WOMEN","MLN_PER","A","2015",2782.852,
"FIN","POP","WOMEN","MLN_PER","A","2016",2788.392,
"FIN","POP","WOMEN","MLN_PER","A","2017",2792.482,
"FIN","POP","WOMEN","MLN_PER","A","2018",2794.313,
"FIN","POP","WOMEN","MLN_PER","A","2019",2795.83,
"FIN","POP","WOMEN","MLN_PER","A","2020",2798.508,
"FRA","POP","TOT","AGRWTH","A","1951",0.781336588258954,
"FRA","POP","TOT","AGRWTH","A","1952",0.721461674863021,
"FRA","POP","TOT","AGRWTH","A","1953",0.687902239082563,
"FRA","POP","TOT","AGRWTH","A","1954",0.712859740846152,
"FRA","POP","TOT","AGRWTH","A","1955",0.862027640513717,
"FRA","POP","TOT","AGRWTH","A","1956",0.956549197082127,
"FRA","POP","TOT","AGRWTH","A","1957",1.06696670037324,
"FRA","POP","TOT","AGRWTH","A","1958",1.07871286195835,
"FRA","POP","TOT","AGRWTH","A","1959",1.00667460733309,
"FRA","POP","TOT","AGRWTH","A","1960",0.982539020458345,
"FRA","POP","TOT","AGRWTH","A","1961",1.04763289422336,
"FRA","POP","TOT","AGRWTH","A","1962",1.80854592735008,
"FRA","POP","TOT","AGRWTH","A","1963",1.74160198922045,
"FRA","POP","TOT","AGRWTH","A","1964",1.03351958812303,
"FRA","POP","TOT","AGRWTH","A","1965",0.926071627212437,
"FRA","POP","TOT","AGRWTH","A","1966",0.832412472105232,
"FRA","POP","TOT","AGRWTH","A","1967",0.782360306132588,
"FRA","POP","TOT","AGRWTH","A","1968",0.740895217761448,
"FRA","POP","TOT","AGRWTH","A","1969",0.806524591216863,
"FRA","POP","TOT","AGRWTH","A","1970",0.902736900244988,
"FRA","POP","TOT","AGRWTH","A","1971",0.943185035313207,
"FRA","POP","TOT","AGRWTH","A","1972",0.877669001354859,
"FRA","POP","TOT","AGRWTH","A","1973",0.807310694880765,
"FRA","POP","TOT","AGRWTH","A","1974",0.656310739222116,
"FRA","POP","TOT","AGRWTH","A","1975",0.455225639138795,
"FRA","POP","TOT","AGRWTH","A","1976",0.397547050597817,
"FRA","POP","TOT","AGRWTH","A","1977",0.44719509607829,
"FRA","POP","TOT","AGRWTH","A","1978",0.434736631362183,
"FRA","POP","TOT","AGRWTH","A","1979",0.430722821253963,
"FRA","POP","TOT","AGRWTH","A","1980",0.510735450766484,
"FRA","POP","TOT","AGRWTH","A","1981",0.560122369683214,
"FRA","POP","TOT","AGRWTH","A","1982",0.573419424225173,
"FRA","POP","TOT","AGRWTH","A","1983",0.513690922025134,
"FRA","POP","TOT","AGRWTH","A","1984",0.463109004974,
"FRA","POP","TOT","AGRWTH","A","1985",0.469226643354567,
"FRA","POP","TOT","AGRWTH","A","1986",0.474335638793175,
"FRA","POP","TOT","AGRWTH","A","1987",0.499494981718381,
"FRA","POP","TOT","AGRWTH","A","1988",0.526687861390547,
"FRA","POP","TOT","AGRWTH","A","1989",0.544276598438853,
"FRA","POP","TOT","AGRWTH","A","1990",0.505844994022074,
"FRA","POP","TOT","AGRWTH","A","1991",3.02749169944022,
"FRA","POP","TOT","AGRWTH","A","1992",0.4893978043662,
"FRA","POP","TOT","AGRWTH","A","1993",0.42484608880202,
"FRA","POP","TOT","AGRWTH","A","1994",0.36343654604924,
"FRA","POP","TOT","AGRWTH","A","1995",0.352606368852834,
"FRA","POP","TOT","AGRWTH","A","1996",0.345712702266845,
"FRA","POP","TOT","AGRWTH","A","1997",0.345656079232629,
"FRA","POP","TOT","AGRWTH","A","1998",0.360806172890317,
"FRA","POP","TOT","AGRWTH","A","1999",0.507236938929604,
"FRA","POP","TOT","AGRWTH","A","2000",0.678722116203611,
"FRA","POP","TOT","AGRWTH","A","2001",0.722039668155241,
"FRA","POP","TOT","AGRWTH","A","2002",0.721533100022159,
"FRA","POP","TOT","AGRWTH","A","2003",0.702860421835725,
"FRA","POP","TOT","AGRWTH","A","2004",0.730615641392896,
"FRA","POP","TOT","AGRWTH","A","2005",0.748154928405461,
"FRA","POP","TOT","AGRWTH","A","2006",0.691057106853282,
"FRA","POP","TOT","AGRWTH","A","2007",0.611844392774857,
"FRA","POP","TOT","AGRWTH","A","2008",0.551727760224298,
"FRA","POP","TOT","AGRWTH","A","2009",0.507601572939459,
"FRA","POP","TOT","AGRWTH","A","2010",0.487837835426909,
"FRA","POP","TOT","AGRWTH","A","2011",0.484997113542492,
"FRA","POP","TOT","AGRWTH","A","2012",0.485011542264064,
"FRA","POP","TOT","AGRWTH","A","2013",0.509094399617583,
"FRA","POP","TOT","AGRWTH","A","2014",0.82254825482813,
"FRA","POP","TOT","AGRWTH","A","2015",0.355912565373116,
"FRA","POP","TOT","AGRWTH","A","2016",0.264619201685192,
"FRA","POP","TOT","AGRWTH","A","2017",0.292030584014833,
"FRA","POP","TOT","AGRWTH","A","2018",0.276330505991375,
"FRA","POP","TOT","AGRWTH","A","2019",0.219976303798408,
"FRA","POP","TOT","AGRWTH","A","2020",0.195744542712044,
"FRA","POP","MEN","MLN_PER","A","1950",20.10528,
"FRA","POP","MEN","MLN_PER","A","1951",20.287058,
"FRA","POP","MEN","MLN_PER","A","1952",20.453846,
"FRA","POP","MEN","MLN_PER","A","1953",20.61283,
"FRA","POP","MEN","MLN_PER","A","1954",20.776752,
"FRA","POP","MEN","MLN_PER","A","1955",20.970454,
"FRA","POP","MEN","MLN_PER","A","1956",21.186951,
"FRA","POP","MEN","MLN_PER","A","1957",21.434696,
"FRA","POP","MEN","MLN_PER","A","1958",21.689174,
"FRA","POP","MEN","MLN_PER","A","1959",21.927928,
"FRA","POP","MEN","MLN_PER","A","1960",22.162593,
"FRA","POP","MEN","MLN_PER","A","1961",22.415253,
"FRA","POP","MEN","MLN_PER","A","1962",22.850262,
"FRA","POP","MEN","MLN_PER","A","1963",23.268956,
"FRA","POP","MEN","MLN_PER","A","1964",23.514772,
"FRA","POP","MEN","MLN_PER","A","1965",23.736785,
"FRA","POP","MEN","MLN_PER","A","1966",23.937762,
"FRA","POP","MEN","MLN_PER","A","1967",24.12777,
"FRA","POP","MEN","MLN_PER","A","1968",24.315484,
"FRA","POP","MEN","MLN_PER","A","1969",24.536565,
"FRA","POP","MEN","MLN_PER","A","1970",24.792443,
"FRA","POP","MEN","MLN_PER","A","1971",25.053976,
"FRA","POP","MEN","MLN_PER","A","1972",25.292814,
"FRA","POP","MEN","MLN_PER","A","1973",25.518445,
"FRA","POP","MEN","MLN_PER","A","1974",25.698722,
"FRA","POP","MEN","MLN_PER","A","1975",25.807087,
"FRA","POP","MEN","MLN_PER","A","1976",25.892573,
"FRA","POP","MEN","MLN_PER","A","1977",25.992648,
"FRA","POP","MEN","MLN_PER","A","1978",26.090126,
"FRA","POP","MEN","MLN_PER","A","1979",26.188656,
"FRA","POP","MEN","MLN_PER","A","1980",26.312383,
"FRA","POP","MEN","MLN_PER","A","1981",26.455584,
"FRA","POP","MEN","MLN_PER","A","1982",26.600861,
"FRA","POP","MEN","MLN_PER","A","1983",26.724399,
"FRA","POP","MEN","MLN_PER","A","1984",26.833698,
"FRA","POP","MEN","MLN_PER","A","1985",26.946229,
"FRA","POP","MEN","MLN_PER","A","1986",27.064046,
"FRA","POP","MEN","MLN_PER","A","1987",27.19069,
"FRA","POP","MEN","MLN_PER","A","1988",27.32712,
"FRA","POP","MEN","MLN_PER","A","1989",27.471313,
"FRA","POP","MEN","MLN_PER","A","1990",27.606177,
"FRA","POP","MEN","MLN_PER","A","1991",28.442915,
"FRA","POP","MEN","MLN_PER","A","1992",28.576204,
"FRA","POP","MEN","MLN_PER","A","1993",28.688317,
"FRA","POP","MEN","MLN_PER","A","1994",28.779804,
"FRA","POP","MEN","MLN_PER","A","1995",28.868303,
"FRA","POP","MEN","MLN_PER","A","1996",28.957771,
"FRA","POP","MEN","MLN_PER","A","1997",29.049223,
"FRA","POP","MEN","MLN_PER","A","1998",29.145799,
"FRA","POP","MEN","MLN_PER","A","1999",29.281102,
"FRA","POP","MEN","MLN_PER","A","2000",29.462909,
"FRA","POP","MEN","MLN_PER","A","2001",29.659676,
"FRA","POP","MEN","MLN_PER","A","2002",29.858337,
"FRA","POP","MEN","MLN_PER","A","2003",30.05464,
"FRA","POP","MEN","MLN_PER","A","2004",30.258764,
"FRA","POP","MEN","MLN_PER","A","2005",30.467818,
"FRA","POP","MEN","MLN_PER","A","2006",30.675898,
"FRA","POP","MEN","MLN_PER","A","2007",30.870022,
"FRA","POP","MEN","MLN_PER","A","2008",31.042064,
"FRA","POP","MEN","MLN_PER","A","2009",31.202687,
"FRA","POP","MEN","MLN_PER","A","2010",31.360244,
"FRA","POP","MEN","MLN_PER","A","2011",31.514511,
"FRA","POP","MEN","MLN_PER","A","2012",31.671749,
"FRA","POP","MEN","MLN_PER","A","2013",31.837515,
"FRA","POP","MEN","MLN_PER","A","2014",32.092554,
"FRA","POP","MEN","MLN_PER","A","2015",32.193536,
"FRA","POP","MEN","MLN_PER","A","2016",32.263674,
"FRA","POP","MEN","MLN_PER","A","2017",32.347505,
"FRA","POP","MEN","MLN_PER","A","2018",32.428719,
"FRA","POP","MEN","MLN_PER","A","2019",32.488203,
"FRA","POP","MEN","MLN_PER","A","2020",32.538516,
"FRA","POP","TOT","MLN_PER","A","1950",41.828708,
"FRA","POP","TOT","MLN_PER","A","1951",42.155531,
"FRA","POP","TOT","MLN_PER","A","1952",42.459667,
"FRA","POP","TOT","MLN_PER","A","1953",42.751748,
"FRA","POP","TOT","MLN_PER","A","1954",43.056508,
"FRA","POP","TOT","MLN_PER","A","1955",43.427667,
"FRA","POP","TOT","MLN_PER","A","1956",43.843074,
"FRA","POP","TOT","MLN_PER","A","1957",44.310865,
"FRA","POP","TOT","MLN_PER","A","1958",44.788852,
"FRA","POP","TOT","MLN_PER","A","1959",45.23973,
"FRA","POP","TOT","MLN_PER","A","1960",45.684228,
"FRA","POP","TOT","MLN_PER","A","1961",46.162831,
"FRA","POP","TOT","MLN_PER","A","1962",46.997707,
"FRA","POP","TOT","MLN_PER","A","1963",47.81622,
"FRA","POP","TOT","MLN_PER","A","1964",48.31041,
